student_id,centre_id,distance,accessibility_penalty,preference_penalty,hardship
S00552,C018,204.597,3.333,10,165.011
S00552,C019,268.906,5.667,50,220.691
S00552,C020,287.174,2.667,50,235.006
S00553,C001,225.944,5.667,10,182.322
S00553,C002,153.29,3.0,50,127.932
S00553,C003,38.031,2.333,0,30.658
S00553,C004,119.618,3.333,5,96.528
S00553,C005,206.792,6.333,50,171.067
S00553,C006,751.856,6.667,50,607.151
S00553,C007,679.054,4.667,50,548.71
S00553,C008,757.021,4.0,50,611.017
S00553,C009,755.608,3.333,50,609.82
S00553,C010,776.739,6.333,50,627.025
S00553,C011,654.308,5.0,50,528.946
S00553,C012,552.473,5.0,50,447.478
S00553,C013,508.533,3.0,50,412.126
S00553,C014,411.298,8.0,50,334.838
S00553,C015,355.978,3.333,50,290.116
S00553,C016,640.55,4.667,50,517.907
S00553,C017,484.246,2.667,50,392.663
S00553,C018,446.98,3.333,50,362.917
S00553,C019,369.694,5.667,50,301.322
S00553,C020,364.933,2.667,50,297.213
S00554,C001,579.306,5.667,50,469.011
S00554,C002,454.64,3.0,50,369.012
S00554,C003,343.593,2.333,50,280.108
S00554,C004,268.56,3.333,50,220.181
S00554,C005,172.752,6.333,10,139.835
S00554,C006,803.537,6.667,50,648.496
S00554,C007,664.375,4.667,50,536.967
S00554,C008,729.422,4.0,50,588.938
S00554,C009,625.113,3.333,50,505.424
S00554,C010,588.339,6.333,50,476.305
S00554,C011,422.685,5.0,50,343.648
S00554,C012,308.382,5.0,50,252.206
S00554,C013,229.561,3.0,50,188.949
S00554,C014,159.33,8.0,5,128.764
S00554,C015,26.405,3.333,0,21.457
S00554,C016,831.235,4.667,50,670.455
S00554,C017,707.941,2.667,50,571.619
S00554,C018,730.296,3.333,50,589.57
S00554,C019,677.401,5.667,50,547.487
S00554,C020,442.166,2.667,50,358.999
S00555,C001,630.733,5.667,50,510.153
S00555,C002,500.589,3.0,50,405.771
S00555,C003,503.801,2.333,0,403.274
S00555,C004,432.601,3.333,5,346.914
S00555,C005,439.823,6.333,50,357.492
S00555,C006,481.403,6.667,50,390.789
S00555,C007,319.381,4.667,50,260.971
S00555,C008,370.527,4.0,50,301.822
S00555,C009,250.016,3.333,50,205.346
S00555,C010,238.605,6.333,50,196.517
S00555,C011,133.371,5.0,50,112.197
S00555,C012,113.745,5.0,50,96.496
S00555,C013,178.931,3.0,50,148.445
S00555,C014,217.034,8.0,10,175.427
S00555,C015,393.677,3.333,50,320.275
S00555,C016,619.638,4.667,50,501.177
S00555,C017,559.453,2.667,50,452.829
S00555,C018,642.733,3.333,50,519.52
S00555,C019,634.712,5.667,50,513.336
S00555,C020,283.747,2.667,50,232.264
S00556,C001,723.17,5.667,50,584.103
S00556,C002,589.465,3.0,50,476.872
S00556,C003,569.981,2.333,50,461.218
S00556,C004,492.453,3.333,10,395.296
S00556,C005,474.133,6.333,50,384.94
S00556,C006,574.944,6.667,50,465.622
S00556,C007,407.966,4.667,50,331.839
S00556,C008,446.509,4.0,50,362.607
S00556,C009,281.748,3.333,50,230.732
S00556,C010,220.531,6.333,50,182.058
S00556,C011,52.885,5.0,5,43.308
S00556,C012,62.669,5.0,0,50.635
S00556,C013,141.248,3.0,50,118.298
S00556,C014,224.046,8.0,50,185.037
S00556,C015,392.444,3.333,50,319.289
S00556,C016,730.547,4.667,50,589.904
S00556,C017,671.107,2.667,50,542.152
S00556,C018,751.836,3.333,50,606.802
S00556,C019,739.749,5.667,50,597.366
S00556,C020,391.443,2.667,50,318.421
S00557,C001,245.38,5.667,50,201.871
S00557,C002,186.579,3.0,50,154.563
S00557,C003,65.068,2.333,0,52.288
S00557,C004,138.967,3.333,10,112.507
S00557,C005,208.32,6.333,5,167.789
S00557,C006,787.912,6.667,50,635.996
S00557,C007,714.069,4.667,50,576.722
S00557,C008,791.987,4.0,50,638.99
S00557,C009,786.95,3.333,50,634.893
S00557,C010,805.133,6.333,50,649.74
S00557,C011,678.768,5.0,50,548.514
S00557,C012,574.586,5.0,50,465.169
S00557,C013,526.907,3.0,50,426.826
S00557,C014,428.823,8.0,50,348.858
S00557,C015,358.736,3.333,50,292.322
S00557,C016,674.391,4.667,50,544.979
S00557,C017,517.38,2.667,50,419.171
S00557,C018,475.619,3.333,50,385.829
S00557,C019,396.229,5.667,50,322.55
S00557,C020,400.209,2.667,50,325.434
S00558,C001,676.066,5.667,50,546.419
S00558,C002,547.346,3.0,50,443.177
S00558,C003,445.748,2.333,0,356.832
S00558,C004,368.165,3.333,50,299.865
S00558,C005,277.795,6.333,50,227.869
S00558,C006,825.833,6.667,50,666.333
S00558,C007,674.765,4.667,50,545.279
S00558,C008,732.617,4.0,50,591.494
S00558,C009,601.625,3.333,50,486.633
S00558,C010,546.754,6.333,50,443.037
S00558,C011,376.305,5.0,50,306.544
S00558,C012,271.343,5.0,50,222.574
S00558,C013,190.335,3.0,10,153.568
S00558,C014,168.495,8.0,50,140.596
S00558,C015,129.726,3.333,5,104.614
S00558,C016,887.801,4.667,50,715.707
S00558,C017,775.95,2.667,50,626.027
S00558,C018,810.314,3.333,50,653.585
S00558,C019,763.617,5.667,50,616.46
S00558,C020,495.698,2.667,50,401.825
S00559,C001,327.574,5.667,5,263.126
S00559,C002,215.07,3.0,50,177.356
S00559,C003,297.533,2.333,50,243.26
S00559,C004,271.223,3.333,10,218.312
S00559,C005,360.043,6.333,50,293.668
S00559,C006,434.933,6.667,50,353.613
S00559,C007,358.992,4.667,50,292.66
S00559,C008,437.031,4.0,50,355.025
S00559,C009,468.013,3.333,50,379.744
S00559,C010,519.597,6.333,50,421.311
S00559,C011,450.32,5.0,50,365.756
S00559,C012,390.356,5.0,50,317.785
S00559,C013,396.982,3.0,50,322.886
S00559,C014,338.491,8.0,50,276.593
S00559,C015,430.657,3.333,50,349.859
S00559,C016,398.877,4.667,50,324.568
S00559,C017,281.925,2.667,50,230.807
S00559,C018,336.59,3.333,50,274.605
S00559,C019,318.557,5.667,50,260.412
S00559,C020,46.336,2.667,0,37.335
S00560,C001,58.572,5.667,0,47.424
S00560,C002,173.642,3.0,50,144.214
S00560,C003,250.428,2.333,50,205.576
S00560,C004,324.375,3.333,50,264.833
S00560,C005,427.493,6.333,50,347.628
S00560,C006,739.521,6.667,50,597.283
S00560,C007,716.397,4.667,10,574.584
S00560,C008,791.961,4.0,50,638.969
S00560,C009,846.35,3.333,50,682.413
S00560,C010,894.198,6.333,50,720.992
S00560,C011,802.123,5.0,50,647.198
S00560,C012,715.895,5.0,50,578.216
S00560,C013,688.985,3.0,50,556.488
S00560,C014,598.058,8.0,50,484.246
S00560,C015,573.856,3.333,50,464.418
S00560,C016,545.485,4.667,50,441.855
S00560,C017,389.038,2.667,50,316.497
S00560,C018,301.722,3.333,5,242.211
S00560,C019,214.661,5.667,50,177.295
S00560,C020,423.75,2.667,50,344.267
S00561,C001,766.389,5.667,50,618.678
S00561,C002,647.062,3.0,50,522.95
S00561,C003,677.19,2.333,50,546.985
S00561,C004,612.004,3.333,50,494.937
S00561,C005,629.183,6.333,50,508.98
S00561,C006,404.488,6.667,50,329.257
S00561,C007,240.721,4.667,50,198.043
S00561,C008,252.125,4.0,50,207.1
S00561,C009,64.341,3.333,0,51.806
S00561,C010,90.315,6.333,50,77.885
S00561,C011,180.663,5.0,5,145.53
S00561,C012,266.591,5.0,50,218.773
S00561,C013,347.409,3.0,50,283.227
S00561,C014,405.134,8.0,10,325.907
S00561,C015,582.185,3.333,50,471.081
S00561,C016,626.641,4.667,50,506.779
S00561,C017,614.833,2.667,50,497.133
S00561,C018,720.804,3.333,50,581.977
S00561,C019,734.353,5.667,50,593.049
S00561,C020,395.145,2.667,50,321.383
S00562,C001,742.072,5.667,50,599.224
S00562,C002,640.199,3.0,50,517.459
S00562,C003,704.267,2.333,50,568.647
S00562,C004,652.222,3.333,50,527.111
S00562,C005,694.735,6.333,50,561.421
S00562,C006,254.794,6.667,50,209.502
S00562,C007,108.048,4.667,0,86.905
S00562,C008,96.404,4.0,5,78.023
S00562,C009,112.944,3.333,50,95.689
S00562,C010,228.425,6.333,50,188.373
S00562,C011,329.656,5.0,50,269.225
S00562,C012,394.4,5.0,50,321.02
S00562,C013,469.405,3.0,50,380.824
S00562,C014,505.063,8.0,50,409.85
S00562,C015,678.085,3.333,50,547.801
S00562,C016,507.907,4.667,50,411.792
S00562,C017,528.936,2.667,50,428.415
S00562,C018,646.504,3.333,50,522.537
S00562,C019,677.214,5.667,50,547.338
S00562,C020,379.037,2.667,10,304.496
S00563,C001,46.456,5.667,0,37.731
S00563,C002,160.193,3.0,50,133.454
S00563,C003,286.338,2.333,50,234.304
S00563,C004,346.572,3.333,50,282.591
S00563,C005,459.004,6.333,50,372.837
S00563,C006,655.556,6.667,50,530.111
S00563,C007,644.966,4.667,50,521.439
S00563,C008,718.646,4.0,50,580.317
S00563,C009,789.92,3.333,50,637.269
S00563,C010,847.352,6.333,50,683.515
S00563,C011,770.503,5.0,50,621.902
S00563,C012,694.161,5.0,50,560.829
S00563,C013,677.724,3.0,50,547.479
S00563,C014,593.307,8.0,50,480.446
S00563,C015,597.018,3.333,5,478.448
S00563,C016,452.083,4.667,50,367.133
S00563,C017,296.563,2.667,50,242.517
S00563,C018,208.979,3.333,10,168.517
S00563,C019,121.893,5.667,50,103.081
S00563,C020,370.287,2.667,50,301.496
S00564,C001,662.432,5.667,5,531.012
S00564,C002,567.343,3.0,50,459.174
S00564,C003,644.156,2.333,50,520.558
S00564,C004,599.202,3.333,50,484.695
S00564,C005,654.06,6.333,50,528.881
S00564,C006,195.507,6.667,50,162.072
S00564,C007,27.325,4.667,0,22.327
S00564,C008,87.935,4.0,50,75.748
S00564,C009,190.382,3.333,10,153.639
S00564,C010,298.898,6.333,50,244.752
S00564,C011,365.11,5.0,50,297.588
S00564,C012,406.05,5.0,50,330.34
S00564,C013,472.81,3.0,50,383.548
S00564,C014,490.949,8.0,50,398.559
S00564,C015,656.235,3.333,50,530.321
S00564,C016,422.048,4.667,50,343.105
S00564,C017,439.296,2.667,50,356.703
S00564,C018,557.413,3.333,50,451.264
S00564,C019,590.291,5.667,50,477.799
S00564,C020,309.402,2.667,50,252.788
S00565,C001,720.901,5.667,50,582.287
S00565,C002,612.877,3.0,50,495.602
S00565,C003,667.652,2.333,50,539.355
S00565,C004,612.056,3.333,50,494.978
S00565,C005,649.166,6.333,50,524.966
S00565,C006,293.12,6.667,5,235.663
S00565,C007,130.768,4.667,0,105.081
S00565,C008,144.573,4.0,10,117.058
S00565,C009,87.528,3.333,50,75.356
S00565,C010,193.755,6.333,50,160.637
S00565,C011,278.143,5.0,50,228.014
S00565,C012,340.535,5.0,50,277.928
S00565,C013,415.688,3.0,50,337.85
S00565,C014,453.202,8.0,50,368.362
S00565,C015,627.241,3.333,50,507.126
S00565,C016,525.352,4.667,50,425.748
S00565,C017,530.26,2.667,50,429.475
S00565,C018,643.486,3.333,50,520.122
S00565,C019,667.479,5.667,50,539.55
S00565,C020,351.86,2.667,50,286.755
S00566,C001,599.525,5.667,50,485.187
S00566,C002,520.556,3.0,50,421.745
S00566,C003,618.616,2.333,50,500.126
S00566,C004,585.938,3.333,50,474.084
S00566,C005,657.204,6.333,50,531.397
S00566,C006,128.512,6.667,50,108.476
S00566,C007,84.35,4.667,0,67.947
S00566,C008,141.857,4.0,10,114.886
S00566,C009,296.123,3.333,50,242.232
S00566,C010,402.98,6.333,50,328.017
S00566,C011,451.777,5.0,50,366.922
S00566,C012,473.889,5.0,50,384.611
S00566,C013,531.054,3.0,50,430.143
S00566,C014,531.051,8.0,50,430.641
S00566,C015,683.046,3.333,50,551.77
S00566,C016,316.353,4.667,50,258.549
S00566,C017,344.643,2.667,5,276.481
S00566,C018,466.56,3.333,50,378.581
S00566,C019,508.484,5.667,50,412.354
S00566,C020,280.882,2.667,50,229.972
S00567,C001,24.23,5.667,0,19.951
S00567,C002,155.71,3.0,5,125.368
S00567,C003,254.607,2.333,50,208.919
S00567,C004,323.386,3.333,50,264.042
S00567,C005,431.156,6.333,50,350.558
S00567,C006,703.91,6.667,50,568.795
S00567,C007,683.914,4.667,50,552.598
S00567,C008,759.013,4.0,50,612.61
S00567,C009,818.444,3.333,50,660.089
S00567,C010,869.435,6.333,50,701.181
S00567,C011,782.441,5.0,50,631.453
S00567,C012,699.583,5.0,10,561.166
S00567,C013,676.461,3.0,50,546.469
S00567,C014,587.755,8.0,50,476.004
S00567,C015,574.556,3.333,50,464.978
S00567,C016,508.946,4.667,50,412.623
S00567,C017,352.294,2.667,50,287.102
S00567,C018,266.85,3.333,50,218.813
S00567,C019,179.734,5.667,50,149.354
S00567,C020,395.956,2.667,50,322.031
S00568,C001,453.641,5.667,50,368.479
S00568,C002,344.252,3.0,50,280.702
S00568,C003,413.558,2.333,50,336.08
S00568,C004,371.722,3.333,50,302.711
S00568,C005,438.376,6.333,50,356.334
S00568,C006,344.449,6.667,50,281.226
S00568,C007,238.638,4.667,50,196.377
S00568,C008,316.115,4.0,50,258.292
S00568,C009,340.885,3.333,50,278.041
S00568,C010,401.534,6.333,50,326.861
S00568,C011,360.014,5.0,50,293.511
S00568,C012,329.113,5.0,50,268.79
S00568,C013,361.501,3.0,50,294.501
S00568,C014,334.641,8.0,50,273.513
S00568,C015,470.832,3.333,10,377.999
S00568,C016,398.886,4.667,5,320.075
S00568,C017,328.581,2.667,50,268.131
S00568,C018,416.962,3.333,50,338.903
S00568,C019,420.278,5.667,50,341.789
S00568,C020,82.94,2.667,0,66.619
S00569,C001,652.03,5.667,50,527.191
S00569,C002,577.187,3.0,50,467.05
S00569,C003,677.307,2.333,50,547.079
S00569,C004,644.786,3.333,50,521.162
S00569,C005,715.157,6.333,50,577.759
S00569,C006,80.686,6.667,50,70.215
S00569,C007,89.839,4.667,0,72.338
S00569,C008,110.86,4.0,50,94.088
S00569,C009,298.83,3.333,10,240.397
S00569,C010,411.801,6.333,50,335.074
S00569,C011,481.019,5.0,50,390.315
S00569,C012,514.201,5.0,50,416.861
S00569,C013,575.74,3.0,50,465.892
S00569,C014,581.819,8.0,5,466.755
S00569,C015,737.473,3.333,50,595.312
S00569,C016,328.815,4.667,50,268.519
S00569,C017,381.148,2.667,50,310.185
S00569,C018,505.209,3.333,50,409.501
S00569,C019,553.229,5.667,50,448.15
S00569,C020,339.762,2.667,50,277.076
S00570,C001,646.265,5.667,50,522.579
S00570,C002,511.748,3.0,50,414.698
S00570,C003,437.99,2.333,50,355.625
S00570,C004,356.074,3.333,50,290.193
S00570,C005,295.23,6.333,50,241.817
S00570,C006,721.384,6.667,50,582.774
S00570,C007,567.352,4.667,50,459.348
S00570,C008,623.643,4.0,50,504.314
S00570,C009,492.668,3.333,50,399.468
S00570,C010,442.899,6.333,50,359.953
S00570,C011,273.87,5.0,50,224.596
S00570,C012,163.844,5.0,10,132.575
S00570,C013,82.104,3.0,5,66.483
S00570,C014,82.29,8.0,50,71.632
S00570,C015,178.638,3.333,0,143.244
S00570,C016,802.144,4.667,50,647.182
S00570,C017,701.63,2.667,50,566.571
S00570,C018,749.435,3.333,50,604.881
S00570,C019,712.249,5.667,50,575.366
S00570,C020,413.346,2.667,50,335.943
S00571,C001,23.635,5.667,5,19.975
S00571,C002,145.671,3.0,0,116.837
S00571,C003,265.583,2.333,50,217.7
S00571,C004,327.884,3.333,50,267.641
S00571,C005,439.382,6.333,50,357.139
S00571,C006,666.469,6.667,50,538.842
S00571,C007,650.394,4.667,50,525.782
S00571,C008,724.871,4.0,50,585.297
S00571,C009,790.263,3.333,50,637.544
S00571,C010,844.846,6.333,50,681.51
S00571,C011,763.783,5.0,50,616.526
S00571,C012,684.913,5.0,50,553.43
S00571,C013,666.083,3.0,50,538.166
S00571,C014,580.147,8.0,50,469.918
S00571,C015,578.86,3.333,50,468.421
S00571,C016,470.022,4.667,50,381.484
S00571,C017,313.195,2.667,50,255.823
S00571,C018,230.047,3.333,50,189.371
S00571,C019,143.204,5.667,10,116.13
S00571,C020,368.873,2.667,50,300.365
S00572,C001,777.937,5.667,50,627.916
S00572,C002,666.52,3.0,50,538.516
S00572,C003,713.041,2.333,50,575.666
S00572,C004,653.456,3.333,50,528.098
S00572,C005,681.956,6.333,50,551.198
S00572,C006,340.33,6.667,50,277.931
S00572,C007,186.855,4.667,5,150.451
S00572,C008,180.654,4.0,50,149.923
S00572,C009,27.593,3.333,0,22.408
S00572,C010,142.969,6.333,50,120.009
S00572,C011,260.378,5.0,50,213.802
S00572,C012,341.268,5.0,10,274.514
S00572,C013,420.699,3.0,50,341.859
S00572,C014,470.586,8.0,50,382.269
S00572,C015,647.157,3.333,50,523.059
S00572,C016,585.401,4.667,50,473.787
S00572,C017,592.896,2.667,50,479.583
S00572,C018,705.9,3.333,50,570.053
S00572,C019,728.783,5.667,50,588.593
S00572,C020,406.921,2.667,50,330.803
S00573,C001,735.942,5.667,50,594.32
S00573,C002,602.415,3.0,50,487.232
S00573,C003,583.584,2.333,50,472.101
S00573,C004,506.078,3.333,50,410.196
S00573,C005,487.408,6.333,50,395.56
S00573,C006,576.857,6.667,50,467.152
S00573,C007,409.367,4.667,50,332.96
S00573,C008,445.725,4.0,50,361.98
S00573,C009,276.351,3.333,10,222.414
S00573,C010,210.695,6.333,50,174.189
S00573,C011,41.045,5.0,0,33.336
S00573,C012,75.401,5.0,5,61.321
S00573,C013,152.389,3.0,50,127.211
S00573,C014,236.938,8.0,50,195.35
S00573,C015,404.297,3.333,50,328.771
S00573,C016,737.453,4.667,50,595.429
S00573,C017,680.323,2.667,50,549.525
S00573,C018,762.295,3.333,50,615.169
S00573,C019,751.141,5.667,50,606.479
S00573,C020,402.155,2.667,50,326.991
S00574,C001,666.371,5.667,50,538.663
S00574,C002,589.6,3.0,50,476.98
S00574,C003,687.342,2.333,50,555.107
S00574,C004,653.199,3.333,50,527.893
S00574,C005,721.48,6.333,50,582.817
S00574,C006,86.879,6.667,50,75.17
S00574,C007,81.404,4.667,10,66.59
S00574,C008,94.153,4.0,0,75.722
S00574,C009,285.776,3.333,50,233.954
S00574,C010,399.583,6.333,50,325.3
S00574,C011,473.699,5.0,50,384.459
S00574,C012,510.481,5.0,50,413.885
S00574,C013,573.661,3.0,50,464.229
S00574,C014,582.642,8.0,50,471.914
S00574,C015,740.431,3.333,50,597.678
S00574,C016,345.461,4.667,50,281.835
S00574,C017,397.947,2.667,50,323.624
S00574,C018,521.903,3.333,50,422.856
S00574,C019,569.267,5.667,5,456.48
S00574,C020,349.069,2.667,50,284.522
S00575,C001,798.599,5.667,50,644.446
S00575,C002,669.539,3.0,50,540.931
S00575,C003,669.816,2.333,50,541.086
S00575,C004,595.864,3.333,50,482.025
S00575,C005,588.709,6.333,50,476.601
S00575,C006,530.423,6.667,50,430.005
S00575,C007,363.426,4.667,50,296.207
S00575,C008,382.282,4.0,50,311.226
S00575,C009,187.949,3.333,50,155.693
S00575,C010,101.722,6.333,5,82.511
S00575,C011,69.557,5.0,0,56.146
S00575,C012,183.13,5.0,50,152.004
S00575,C013,262.529,3.0,10,211.323
S00575,C014,342.593,8.0,50,279.874
S00575,C015,513.463,3.333,50,416.104
S00575,C016,730.727,4.667,50,590.048
S00575,C017,697.317,2.667,50,563.12
S00575,C018,792.226,3.333,50,639.114
S00575,C019,792.796,5.667,50,639.803
S00575,C020,441.584,2.667,50,358.534
S00576,C001,573.248,5.667,50,464.165
S00576,C002,438.0,3.0,50,355.7
S00576,C003,374.135,2.333,50,304.541
S00576,C004,292.235,3.333,50,239.121
S00576,C005,249.805,6.333,50,205.477
S00576,C006,667.495,6.667,50,539.663
S00576,C007,520.474,4.667,50,421.846
S00576,C008,582.327,4.0,50,471.262
S00576,C009,473.303,3.333,50,383.976
S00576,C010,441.359,6.333,50,358.721
S00576,C011,281.344,5.0,10,226.575
S00576,C012,165.968,5.0,0,133.274
S00576,C013,99.898,3.0,50,85.218
S00576,C014,8.313,8.0,5,7.95
S00576,C015,170.212,3.333,50,141.503
S00576,C016,731.378,4.667,50,590.569
S00576,C017,626.925,2.667,50,506.807
S00576,C018,673.0,3.333,50,543.733
S00576,C019,635.874,5.667,50,514.266
S00576,C020,340.533,2.667,50,277.693
S00577,C001,405.118,5.667,50,329.661
S00577,C002,393.612,3.0,0,315.19
S00577,C003,538.669,2.333,50,436.169
S00577,C004,547.321,3.333,50,443.19
S00577,C005,653.154,6.333,50,528.157
S00577,C006,318.672,6.667,50,260.604
S00577,C007,380.771,4.667,50,310.083
S00577,C008,434.526,4.0,50,353.021
S00577,C009,583.109,3.333,50,471.821
S00577,C010,678.518,6.333,50,548.448
S00577,C011,679.101,5.0,50,548.781
S00577,C012,656.671,5.0,50,530.837
S00577,C013,684.604,3.0,50,552.983
S00577,C014,641.506,8.0,50,519.005
S00577,C015,739.35,3.333,50,596.813
S00577,C016,95.241,4.667,5,77.159
S00577,C017,73.16,2.667,10,59.795
S00577,C018,191.353,3.333,50,158.416
S00577,C019,261.07,5.667,50,214.423
S00577,C020,308.253,2.667,50,251.869
S00578,C001,546.514,5.667,0,437.778
S00578,C002,414.877,3.0,50,337.202
S00578,C003,328.318,2.333,50,267.888
S00578,C004,246.995,3.333,50,202.929
S00578,C005,183.879,6.333,50,152.737
S00578,C006,719.19,6.667,50,581.019
S00578,C007,579.286,4.667,50,468.895
S00578,C008,644.544,4.0,50,521.035
S00578,C009,545.395,3.333,50,441.649
S00578,C010,515.968,6.333,50,418.408
S00578,C011,355.498,5.0,50,289.898
S00578,C012,239.989,5.0,5,192.991
S00578,C013,168.525,3.0,50,140.12
S00578,C014,80.493,8.0,10,66.194
S00578,C015,98.61,3.333,50,84.221
S00578,C016,757.213,4.667,50,611.237
S00578,C017,640.711,2.667,50,517.835
S00578,C018,673.318,3.333,50,543.988
S00578,C019,627.44,5.667,50,507.519
S00578,C020,365.659,2.667,50,297.794
S00579,C001,340.004,5.667,10,273.57
S00579,C002,215.016,3.0,50,177.313
S00579,C003,121.664,2.333,50,102.565
S00579,C004,40.556,3.333,5,33.278
S00579,C005,107.713,6.333,50,91.804
S00579,C006,684.911,6.667,50,553.595
S00579,C007,582.888,4.667,50,471.777
S00579,C008,658.757,4.0,50,532.406
S00579,C009,624.799,3.333,50,505.173
S00579,C010,632.62,6.333,50,511.729
S00579,C011,500.298,5.0,50,405.738
S00579,C012,395.1,5.0,50,321.58
S00579,C013,348.997,3.0,50,284.498
S00579,C014,251.836,8.0,50,207.269
S00579,C015,225.458,3.333,0,180.7
S00579,C016,639.581,4.667,50,517.131
S00579,C017,498.623,2.667,50,404.165
S00579,C018,501.237,3.333,50,406.323
S00579,C019,441.568,5.667,50,358.821
S00579,C020,286.66,2.667,50,234.595
S00580,C001,626.518,5.667,50,506.781
S00580,C002,490.469,3.0,50,397.675
S00580,C003,448.597,2.333,50,364.111
S00580,C004,368.317,3.333,50,299.987
S00580,C005,339.649,6.333,50,277.353
S00580,C006,619.365,6.667,50,501.159
S00580,C007,462.64,4.667,50,375.579
S00580,C008,517.572,4.0,50,419.458
S00580,C009,389.624,3.333,50,317.033
S00580,C010,350.043,6.333,50,285.668
S00580,C011,188.599,5.0,50,156.379
S00580,C012,73.364,5.0,50,64.191
S00580,C013,40.178,3.0,10,33.442
S00580,C014,88.18,8.0,0,71.344
S00580,C015,259.594,3.333,50,213.009
S00580,C016,719.955,4.667,50,581.431
S00580,C017,632.985,2.667,50,511.655
S00580,C018,694.769,3.333,5,556.649
S00580,C019,668.415,5.667,50,540.299
S00580,C020,341.826,2.667,50,278.727
S00581,C001,574.384,5.667,50,465.074
S00581,C002,438.666,3.0,50,356.233
S00581,C003,380.976,2.333,50,310.014
S00581,C004,299.429,3.333,50,244.877
S00581,C005,262.95,6.333,50,215.993
S00581,C006,651.182,6.667,50,526.612
S00581,C007,503.167,4.667,50,408.0
S00581,C008,564.563,4.0,50,457.05
S00581,C009,455.098,3.333,50,369.412
S00581,C010,424.177,6.333,5,340.475
S00581,C011,265.542,5.0,50,217.934
S00581,C012,150.551,5.0,50,125.941
S00581,C013,89.908,3.0,50,77.226
S00581,C014,11.399,8.0,0,9.919
S00581,C015,188.285,3.333,50,155.961
S00581,C016,719.906,4.667,50,581.391
S00581,C017,618.213,2.667,50,499.837
S00581,C018,667.289,3.333,50,539.165
S00581,C019,632.317,5.667,50,511.42
S00581,C020,330.187,2.667,10,265.416
S00582,C001,668.348,5.667,50,540.245
S00582,C002,534.345,3.0,50,432.776
S00582,C003,515.19,2.333,50,417.385
S00582,C004,438.231,3.333,50,355.918
S00582,C005,424.56,6.333,50,345.281
S00582,C006,559.001,6.667,50,452.867
S00582,C007,395.396,4.667,50,321.783
S00582,C008,442.409,4.0,50,359.327
S00582,C009,298.846,3.333,50,244.41
S00582,C010,256.751,6.333,50,211.034
S00582,C011,102.559,5.0,10,83.547
S00582,C012,36.121,5.0,0,29.397
S00582,C013,112.6,3.0,50,95.38
S00582,C014,179.034,8.0,5,144.527
S00582,C015,353.16,3.333,50,287.861
S00582,C016,694.668,4.667,50,561.201
S00582,C017,626.998,2.667,50,506.865
S00582,C018,703.426,3.333,50,568.074
S00582,C019,688.449,5.667,50,556.326
S00582,C020,342.83,2.667,50,279.531
S00583,C001,341.45,5.667,50,278.727
S00583,C002,379.125,3.0,50,308.6
S00583,C003,532.082,2.333,50,430.899
S00583,C004,561.7,3.333,50,454.693
S00583,C005,675.473,6.333,50,546.012
S00583,C006,458.945,6.667,50,372.823
S00583,C007,521.886,4.667,50,422.975
S00583,C008,577.593,4.0,50,467.474
S00583,C009,719.235,3.333,50,580.721
S00583,C010,809.456,6.333,50,653.198
S00583,C011,793.18,5.0,50,640.044
S00583,C012,755.96,5.0,50,610.268
S00583,C013,771.944,3.0,50,622.855
S00583,C014,714.529,8.0,10,573.423
S00583,C015,784.046,3.333,50,632.57
S00583,C016,181.44,4.667,0,145.619
S00583,C017,105.669,2.667,50,89.802
S00583,C018,88.592,3.333,5,71.707
S00583,C019,175.707,5.667,50,146.132
S00583,C020,391.386,2.667,50,318.375
S00584,C001,814.267,5.667,50,656.98
S00584,C002,689.937,3.0,50,557.25
S00584,C003,705.304,2.333,50,569.477
S00584,C004,635.129,3.333,50,513.437
S00584,C005,638.844,6.333,50,516.709
S00584,C006,478.895,6.667,50,388.783
S00584,C007,315.981,4.667,0,253.251
S00584,C008,323.691,4.0,50,264.353
S00584,C009,120.429,3.333,10,97.677
S00584,C010,36.23,6.333,5,30.117
S00584,C011,139.22,5.0,50,116.876
S00584,C012,246.031,5.0,50,202.325
S00584,C013,327.386,3.0,50,267.209
S00584,C014,399.946,8.0,50,325.757
S00584,C015,574.472,3.333,50,464.911
S00584,C016,700.236,4.667,50,565.655
S00584,C017,682.404,2.667,50,551.19
S00584,C018,784.783,3.333,50,633.16
S00584,C019,793.391,5.667,50,640.279
S00584,C020,447.218,2.667,50,363.041
S00585,C001,722.254,5.667,50,583.37
S00585,C002,616.298,3.0,50,498.338
S00585,C003,674.548,2.333,50,544.872
S00585,C004,620.346,3.333,50,501.61
S00585,C005,659.784,6.333,50,533.461
S00585,C006,278.05,6.667,50,228.107
S00585,C007,117.906,4.667,50,99.791
S00585,C008,128.084,4.0,5,103.367
S00585,C009,96.997,3.333,50,82.931
S00585,C010,206.931,6.333,0,166.178
S00585,C011,294.677,5.0,10,237.242
S00585,C012,356.402,5.0,50,290.622
S00585,C013,431.101,3.0,50,350.181
S00585,C014,467.048,8.0,50,379.438
S00585,C015,640.488,3.333,50,517.724
S00585,C016,515.139,4.667,50,417.578
S00585,C017,524.433,2.667,50,424.813
S00585,C018,639.033,3.333,50,516.56
S00585,C019,665.092,5.667,50,537.64
S00585,C020,354.945,2.667,50,289.223
S00586,C001,794.536,5.667,50,641.195
S00586,C002,661.873,3.0,50,534.798
